average_rating,# num_pages,ratings_count,text_reviews_count
3.9,240,264,14
3.64,96,20,2
4,256,39,11
4.19,383,1827,45
3.84,320,674,67
4.18,496,1983,43
4.12,196,3524,63
3.55,190,6033,253
3.53,304,14943,1081
4.01,134,285,35
3.92,255,107024,9640
4.16,212,214520,5300
4.2,624,342,37
4.02,270,1547,147
3.76,336,13105,1564
3.87,460,37412,1038
3.82,222,1599,143
3.82,8,291,66
3.67,512,57,7
4.06,816,1770,23
4.15,256,27422,173
3.5,204,232,45
3.86,129,719,91
3.7,344,3,0
2.87,388,5,0
3.46,256,2122,233
4.37,218,107,2
4.23,618,168,14
4.2,632,230,12
3.42,120,223,8
4.42,936,171,13
4.42,779,2490,94
4.2,480,6,0
4.2,561,27,0
4.2,779,21,3
4.42,1456,128,7
4.43,347,21,1
4.16,572,28,1
4.23,282,46,2
4.39,300,23,1
4.2,719,18,0
3.94,891,12846,456
4.02,752,21270,866
4.05,769,28640,3018
3.75,272,923,58
3.83,320,736,44
4.16,563,36216,1029
3.59,371,5835,447
4.15,178,154761,5057
4.17,639,161137,8971
3.46,159,1071,100
4.25,240,1070,54
3.65,226,31993,1102
3.62,245,28658,939
3.31,243,16151,678
3.6,205,46113,1963
4.19,198,110786,2817
3.99,467,824,55
4.5,307,4,0
3.95,32,50,6
3.82,576,196,19
3.82,399,835,76
3.89,259,131,13
3.89,208,10,1
3.62,404,19185,714
4.06,608,31413,250
3.31,310,2681,350
3.6,208,4097,713
3.54,228,12,1
4,288,4122,73
3.82,155,127,2
4.11,412,36,4
4.36,165,242691,11714
4.36,165,367,42
4.09,430,3654,167
4.31,321,11558,654
3.96,176,776,62
4.41,112,61,5
3.93,32,37,2
3.9,224,1729,194
3.84,384,583,75
3.73,574,2,0
3.98,368,49529,471
3.92,161,2,0
3.87,304,36756,1410
3.93,176,90802,4066
3.98,272,546269,14115
4.09,304,216173,5081
3.69,344,6299,449
3.79,196,47078,1512
3.88,320,502,61
3.71,311,78,17
3.86,227,20,4
4.15,256,205,23
4,688,5454,253
3.7,175,24,3
4.29,85,1371,28
3.76,542,3859,382
3.76,448,78,11
3.76,542,1239,140
3.75,200,97,6
3.9,106,6,0
4.26,562,767,49
2.98,183,31,2
3.82,756,3628,410
3.88,701,280,10
3.88,528,1155,144
4,368,200,17
3.71,352,59,8
4.1,623,173,15
3.83,168,699,20
3.82,617,71,4
3.82,489,13789,1463
3.82,0,90,16
3.82,557,3098,184
3.63,207,516,48
4.55,480,3116,147
3.88,153,2597,303
3.73,143,6741,622
3.56,207,9836,338
3.69,288,385,5
3.73,247,27781,1030
3.94,323,802,94
3.8,307,106510,2124
3.8,278,790,72
3.61,278,434,58
3.73,386,5506,668
3.73,464,38,8
4.37,690,32,3
5,128,2,0
3.99,568,29,5
3.8,96,853,48
4.1,465,312,46
4.1,465,190,26
4.1,465,632,50
3.35,197,152,21
3.29,224,106,13
3.35,207,6,1
3.81,85,876,53
3.55,349,125,13
3.91,250,68328,3814
4.02,432,320,7
3.98,260,96,2
3.9,375,1275,25
4,405,331,10
4,496,2153,170
3.96,212,7014,811
4.23,260,12590,752
3.61,386,1259,98
4.2,174,3443,30
3.51,32,54,13
4.12,48,24,7
4.28,336,1402,112
4.11,507,614,59
3.92,542,8793,629
3.96,344,4541,507
4.13,336,3365,306
4.33,238,24052,2344
3.98,175,690801,14489
3.98,5,471,142
3.59,109,822,76
3.78,160,4367,117
3.98,496,4702,278
4.06,432,461,38
4.01,288,822,48
3.95,464,6775,611
3.74,112,29,5
3.95,597,36,8
3.95,476,1940,166
3.95,21,137,41
4.11,635,1207,167
3.79,399,1788,236
4.37,601,358668,14740
4.11,635,382229,15978
4.37,601,3791,379
3.96,575,88,15
4.11,18,264,84
3.95,95,22,4
4.37,691,78,16
4.19,112,598,104
3.22,615,9,0
4.07,849,7695,297
3.55,229,175,9
4.02,295,1154,96
3.71,320,668,70
3.98,272,6001,426
4.05,318,1238,97
4.26,189,2516,123
4.19,254,22,2
4.23,641,1054,94
4.23,637,246360,10275
4.26,270,31112,2129
3.87,80,104,10
3.86,286,3896,83
3.76,271,2852,278
3.56,422,957,50
3.48,64,1083,30
3.56,444,117,3
3.77,279,4859,205
4.01,238,24148,1288
3.69,230,23,1
3.9,199,3533,510
3.69,230,3486,313
4.26,403,1238,174
3.76,493,178,11
3.56,172,296,29
3.98,324,57,8
3.94,304,2031,227
3.9,276,1754,196
3.9,276,5070,522
3.98,326,325230,19025
3.9,331,6,0
4.03,344,20077,698
3.87,692,58,3
3.81,392,259,22
4.09,483,10792,859
4.2,14,28261,505
4.24,30,337,33
4.1,40,7689,245
3.46,482,6278,484
4.11,32,155,41
3.56,48,35,1
3.98,519,5307,446
4.25,299,1852,190
4,367,3646,139
3.51,224,573,46
3.96,119,11,1
4.29,650,29556,628
3.89,100,128,24
3.96,490,162,9
3.56,176,18450,933
4.04,192,78896,4614
3.88,448,10791,446
3.86,247,166,22
4.26,464,219,22
3.8,185,41,6
3.87,144,24041,685
4.29,4,41,7
3.63,928,189,33
3.41,192,1781,105
4.01,32,664,45
3.31,368,24758,944
3.35,272,10272,244
3.3,304,8680,205
3.24,176,11124,275
4.23,800,11931,164
4.24,528,178,13
3.57,203,7,1
3.97,328,93,12
3.82,400,1278,131
3.88,144,518,29
3.91,6,249,57
3.91,4,61,13
3.73,96,72,13
3.91,188,2621,242
3.33,208,1681,221
3.84,553,4943,210
3.75,817,3559,158
3.85,528,5039,171
3.66,288,5872,441
3.82,176,495,49
4.12,26,9,0
4.37,720,22137,1121
3.37,448,2548,137
3.67,448,891,44
4.08,352,4119,185
4.32,81,69,8
4.11,768,442,20
3.3,60,409,35
3.5,32,1,0
3.87,268,3841,437
3.75,368,110,13
3.76,520,82,14
3.74,224,536,78
4.42,214,37,3
3.19,64,1204,43
3.32,156,454,76
3.83,144,330,9
3.85,144,884,35
3.97,272,86,11
3.85,256,20,2
3.47,175,15,1
4.19,166,12,0
4.08,400,36,5
3.92,150,257,9
4.13,224,371,19
3.99,336,30894,1414
4.03,181,92582,3681
4.41,1088,870,25
3.83,154,419,37
3.84,288,3226,248
4.09,224,166,18
3.96,192,43661,1740
3.58,32,1,0
4.67,437,9,2
3.59,650,11289,860
3.24,192,19,1
3.87,461,29543,2162
4.43,796,6,2
4.43,70,25,1
3.87,398,11110,729
3.99,463,335,43
3.71,549,1175,167
4.01,224,21536,1557
3.29,272,6551,342
4.29,914,6734,321
3.66,92,2477,368
4.16,538,108,6
4.11,358,57572,1382
3.95,224,1750,112
4.09,256,3550,92
5,532,1,0
4.09,144,11373,554
4.09,118,94,10
3.78,96,288074,7725
3.89,240,40936,789
3.42,188,299880,7862
3.42,528,2871,169
3.42,76,2390,100
3.42,137,340,24
3.42,218,776,65
3.58,225,3679,176
3.42,132,93,11
3.75,272,25726,1991
3.68,495,44179,1611
4.1,224,705,64
3.89,185,36037,2622
3.89,144,209,34
3.89,272,50,8
3.89,178,734,120
4.09,400,2243,173
4.13,467,206089,11396
4.07,328,66,6
4.32,736,977,97
4.32,796,177444,6370
4.32,1013,1497,167
4.32,796,608,82
4.32,736,1903,182
4.32,16,19,2
4.32,720,1011,182
3.5,96,4,0
4.44,288,1420,193
4.29,13,3773,262
4.31,32,60,10
4.05,32,2061,162
4.29,26,340101,6313
3.94,333,11220,772
3.97,224,717,42
4.16,475,64088,6192
3.68,485,154166,8473
3.63,401,25360,1459
3.75,224,11823,658
3.75,218,486,39
3.99,32,19,3
4.67,32,3,0
4.01,358,115677,8261
3.49,224,54,9
4.21,157,117,19
4.19,931,120906,2640
4.08,160,32592,1983
4.08,303,193395,5057
4.07,275,951021,17985
4.16,224,85089,2833
4.35,258,28191,199
3.72,295,7849,222
4.14,331,44749,1438
3.84,80,12423,542
3.81,310,17241,559
3.86,240,3112,114
4.17,336,453899,15578
3.94,100,174,14
4.13,88,439,54
4.17,384,36,9
3.87,313,536,37
4.14,776,2413,164
3.68,397,840,9
4.28,489,236,17
3.66,411,48,5
3.63,289,50926,3273
4.03,32,33,10
3.68,725,46789,747
4.31,973,530446,24934
4.03,596,147,11
3.87,320,15320,617
3.81,448,13965,628
3.94,319,628,70
3.93,416,7462,358
3.94,324,3,0
3.95,416,20048,898
3.56,4,12,1
3.95,496,352,32
4.1,208,309,2
4.12,208,313,1
4.06,200,47,2
4.09,240,234,26
4.17,302,67593,6043
4.2,545,28,2
4.2,624,28,6
4.23,463,163647,4846
4.24,584,1073,82
4.25,845,122796,3396
3.96,238,1598,189
4.09,350,1992,276
4.09,308,496,51
3.8,277,2318478,42016
3.8,214,232,25
3.72,120,779,24
3.98,201,162510,4805
4.12,256,39655,1164
4.19,149,2268,75
3.94,187,27716,740
3.98,288,1173739,18665
3.85,354,17583,967
4.23,336,2959,145
4.31,320,96,4
4.17,304,382,15
3.85,432,9227,198
3.75,368,1975,140
4.12,281,4643,206
3.73,432,723487,7081
4,96,304,19
3.57,208,169719,5964
3.79,662,161,20
3.88,288,73165,1349
3.68,165,22632,575
3.69,336,41850,1419
4.2,288,17403,418
3.86,464,110552,997
3.97,359,2594,273
4.05,522,41627,1807
4.01,376,220846,3320
3.82,128,35,5
3.74,368,72319,2097
3.96,672,54468,2392
3.72,244,18983,626
3.68,304,55166,1151
3.68,465,18590,414
3.81,320,31885,776
3.7,740,29564,543
3.87,234,24348,1174
3.84,328,61475,1194
3.7,272,52515,1544
3.52,304,76839,3772
3.75,218,3477,402
3.9,648,64863,1670
3.94,256,45096,2771
3.79,318,18964,731
4.06,458,43,6
3.29,40,351,17
3.86,465,281643,8978
3.72,454,83736,2476
3.8,400,67012,1433
3.9,399,968,95
3.53,40,956,52
3.98,357,3908,485
4.36,603,108208,7248
3.48,40,394,17
3.95,480,3031,208
3.89,316,3035,373
4.06,458,3371,315
4.04,337,1647,132
4.06,417,84,5
4.06,417,18,1
4,216,3262,268
4.05,546,5449,778
4.37,608,67,1
4.18,744,55,7
3.86,520,4,2
4.2,432,132,14
4.12,304,1027,35
3.38,189,87790,3725
3.86,274,472,52
3.5,239,170,19
4.3,928,51,6
3.77,385,493,71
3.71,205,11,1
4.45,1270,11732,179
4.24,736,2616,111
4.04,78,32213,843
4.07,367,705175,15856
4.21,252,2253,91
3.93,94,501,49
4.08,214,52914,3513
4.37,909,350,26
3.45,96,153111,5853
4.66,266,2336,143
4.47,208,938,23
4.13,168,14,3
4,64,9,1
4.09,131,2879,339
4.42,24,1234,29
4.04,160,4201,325
4.04,112,6415,444
4.04,266,251,42
4.13,56,56,6
3.98,1347,286,32
4.13,288,29719,406
4,128,1652,346
3.52,353,39387,1588
3.81,360,49023,3934
3.86,278,68300,1683
3.47,229,30096,1411
3.85,535,85975,2248
3.93,419,146553,1414
3.91,416,93917,1814
3.83,384,86911,1717
3.69,384,56780,1553
3.73,384,73858,1446
3.78,632,109897,1285
3.67,276,65756,1634
3.48,198,44098,3160
4,76,522946,3346
3.99,483,351882,1887
3.69,384,65551,3246
3.99,0,229,9
4.32,743,208928,10733
4.3,1258,22974,864
3.99,972,14129,831
3.96,160,812,42
3.84,96,4700,181
3.86,336,2560,62
4.24,509,73,6
3.82,221,2139,109
3.42,368,132,16
3.51,200,41,3
4.11,472,0,0
3.46,279,41,7
4.34,1344,412,33
4.39,32,958,122
4.08,336,2638,209
3.84,384,5825,64
4.34,1227,229,14
4.25,594,81170,504
4.01,17,227,55
4.01,405,959,121
4.67,991,1838,27
4.53,1096,12320,58
4.01,446,399,45
4.01,427,169,33
4.01,586,24,6
4.01,528,656,131
4.09,396,795,70
3.7,376,56,9
2.95,256,12,3
3.62,556,93,12
4.14,198,126443,7604
3.86,225,450,64
4.02,1040,1984,97
3.82,338,59536,1292
3.81,384,60767,1614
3.79,373,72687,1871
4.03,86,103,7
4.17,339,9298,705
4.28,400,140015,1493
4.17,268,1915,233
4.17,268,1283,124
4.17,387,216,18
4.16,340,123044,988
4.16,340,395,51
3.94,123,12449,704
3.98,259,12332,1189
3.97,896,2325,192
4.46,1313,3194,234
4.15,498,261,36
4.1,464,1124,124
4.23,320,2250,129
4.21,432,2742,139
3.81,168,1239,134
3.82,167,386,36
3.84,298,4623,431
4.11,228,2451,199
4.35,416,567,58
3.64,112,783,89
4.28,252,52443,627
4.13,851,363,27
4.04,70,1291,63
3.99,64,143,23
3.9,80,10,2
4.03,276,485405,9539
4.09,439,45975,1655
3.4,80,3,1
4,264,3,0
3.99,364,250,14
4.28,391,105685,3613
4.6,3,76,7
4.6,1552,6120,111
4.27,256,15646,556
4.24,512,1786,91
4.24,158,12904,304
4.2,138,14451,396
3.38,182,17,1
3.86,313,3523,379
3.81,496,12114,280
4.11,193,8540,805
3.86,384,27261,826
4.12,675,1722,42
3.98,832,1464,218
3.96,327,323,41
4.02,276,52,2
4.1,188,110,4
4.05,230,520,16
4.2,232,10,1
3.74,239,2184,319
4.23,1136,279,21
3.68,256,17,3
4.08,224,12,0
3.99,256,142146,3269
4.17,379,23,4
3.34,368,8,3
4.18,198,924,105
3.37,304,165,26
4.21,224,12,1
4.04,838,2377,400
4.19,640,75,6
4.32,796,407,51
4.35,467,26267,399
4.31,192,59,8
3.7,230,120,24
4.47,548,10275,118
4.15,344,2381,94
3.94,647,3403,150
3.95,208,11,0
3.95,208,48,4
4.08,912,38753,861
3.76,388,176,21
4.11,400,2489,240
4.11,368,45,8
3.87,208,45,4
4.13,424,6824,443
3.94,64,188,37
4.02,304,31,2
3.89,496,2018,181
4.08,528,17851,679
3.91,397,1248,70
3.97,660,225,16
4.05,448,14293,658
3.7,432,49,1
4.2,218,384407,9618
3.79,450,40,5
4.26,471,27,2
3.83,352,2218,89
3.24,272,3,0
4.38,210,19310,427
4.38,253,145,9
3.78,867,100384,2174
3.78,696,530,91
3.78,672,290,33
4.25,296,225590,3844
4.25,128,16,1
3.96,640,14684,542
3.81,400,5,1
4.15,358,2906,115
4.03,464,13,0
3.5,208,3079,155
4.01,424,149,25
3.74,181,350,41
3.68,96,106,10
3.93,352,211515,12546
4.2,608,50,1
3.31,66,111,14
3.13,264,36,6
3.77,326,12714,654
3.59,256,429,34
3.82,623,14782,613
3.12,280,682,100
3.39,278,809,50
3.24,224,2945,288
3.93,352,264,29
3.69,387,994,78
2,240,0,0
4.03,256,19320,985
4.28,670,157,15
4.13,543,53,2
4.39,592,1509,91
4.11,278,236,20
4.17,506,601,93
4.05,144,532,15
3.97,122,630,15
3.89,119,713,19
3.86,123,832,26
3.83,135,1364,75
3.99,672,104614,4931
3.99,504,131,27
3.99,696,118,17
3.99,635,589,134
4.49,1200,680,47
3.58,624,145,16
4.26,366,2364968,31664
4.26,411,116,17
4.32,57,165,4
4.26,481,274,44
4.26,277,3158,325
3.83,64,41,9
4.46,200,4996,205
4.31,70,35376,1028
4.31,160,1099,53
4.45,1040,15986,252
4.46,43,1305,69
4.21,378,1205,72
3.56,311,12507,968
3.99,105,2764,200
3.84,207,123,16
3.67,320,173,27
4.2,320,28877,956
4.2,288,174,9
3.66,46,66,8
4.17,640,4772,85
4.32,304,218,42
3.77,185,1,0
3.69,464,799,86
3.82,251,77,9
3.67,160,198,26
3.77,160,675,140
4.2,247,851,119
4.11,256,359,25
4.56,735,69,0
4.55,768,82,1
4.31,184,151,20
3.69,336,709,87
3.86,528,9,0
4.16,198,111,7
3.2,194,30,3
4.31,352,2938,86
3.67,312,339,50
4.24,272,1057,102
3.44,190,16,1
4.22,272,163,7
4,176,6,0
4.32,408,1240,73
4.42,488,32,2
4.41,389,60,1
4.09,496,1700,134
3.85,588,632,53
4.42,488,771,32
4.21,673,1350,88
4.32,816,255,16
4.01,129,841,55
4.01,132,1012,108
4.01,160,563,28
4.01,213,263,21
3.91,528,56974,2685
3.91,464,348,44
3.91,576,74,6
4.23,320,12,0
3.81,324,263625,7840
3.89,316,52887,2819
4.29,160,6893,453
4.58,192,7,0
4.17,448,649,81
4.14,156,135,17
4,272,18,2
3.98,306,10879,755
3.98,302,663,88
4.43,1040,4468,250
3.95,512,2793,203
4.2,194,98,13
4.31,187,27701,843
4.27,230,1204,57
4.39,170,3319,145
4.55,480,94,10
3.93,192,576,31
4.55,419,10625,537
4.14,640,103,5
3.84,279,2101,175
3.84,464,1041597,20192
3.84,220,58351,3742
3.93,152,17232,974
3.69,136,1832,132
3.79,166,2986,177
3.79,176,4722,246
3.85,198,2842,195
4.15,402,1977,151
4.28,1144,6655,852
4.21,304,468,46
4.28,366,1681,134
4.02,305,3563,445
4.15,384,148,25
3.76,330,506,39
4.2,406,44,9
4.17,161,790,74
4.24,240,323,16
4.39,288,257,18
3.87,156,1469,136
3.87,336,514,31
3.91,320,79,17
4.08,483,55388,2193
4.33,192,2996,105
3.7,368,657,44
3.96,241,574745,33304
4.18,272,235,19
4.19,346,6033,70
3.96,964,433,21
4.3,329,148957,8340
4.13,56,81285,1236
4.51,256,2762,73
4.22,208,176,28
4.34,312,185,6
4.12,176,524487,6804
4.31,96,2355,44
4.12,172,819,104
3.86,40,12,2
4.22,199,291032,7057
4.22,208,52,8
4.22,207,99,10
4.22,207,145,20
4.37,850,327,38
4.17,208,254867,4881
4.43,448,2091,64
4.38,520,6067,400
4.02,32,3953,112
3.81,288,354599,21596
3.81,288,1091,158
3.81,263,419,66
3.81,10,315,118
4.29,326,112,12
4.3,178,27,3
4.55,378,19,2
4.42,435,10,1
4.03,118,87,11
4.16,144,31,4
3.81,384,1581,164
4.05,120,3478,134
3.82,522,2775,347
3.95,208,38,2
4.04,128,458,30
3.6,228,10334,451
3.72,164,46237,1419
4.17,313,114593,2450
4.18,336,99172,1746
4.16,337,101029,1776
4.17,326,99289,1834
3.67,312,21885,659
4.11,326,125313,3329
4.12,231,8,2
4.27,353,702,110
3.75,544,72038,1514
3.93,56,169,22
3.7,244,29,5
4.27,424,233,37
3.92,320,31485,1080
4.1,30,758,107
4.2,1200,662,60
3.43,463,66,8
3.85,528,339,32
3.7,576,26,1
3.59,384,875,76
3.97,167,236,16
3.99,294,459610,14073
3.99,216,377,43
3.99,216,306,29
3.85,192,2093,149
3.65,511,22475,1270
3.4,212,403,43
3.68,453,23059,828
3.78,401,25205,695
4.02,440,51974,474
4.02,342,185486,2015
4.28,822,462,16
4.04,383,45082,587
3.44,383,29547,1253
4.05,351,54679,894
3.78,11,46,9
3.93,356,37965,599
4.15,0,193,1
3.4,289,9832,576
4.15,672,29,2
3.88,324,4166,172
3.89,384,3607,228
4.22,192,2687,216
4.73,156,114,7
3.78,371,16018,775
3.75,384,2696,136
3.98,384,4757,213
4.11,527,3901,158
3.92,393,10458,179
3.84,416,9846,144
4.5,678,321,2
4.1,97,908,23
3.91,378,27480,289
3.46,352,2383,171
3.92,329,561,11
3.99,400,40219,907
3.82,359,119,6
4.15,92,73,4
3.56,263,1149,110
2.82,256,23143,877
3.4,496,36937,783
3.4,532,415,48
4.29,224,3067,443
4.15,395,2083,269
4.14,352,12407,337
3.93,383,26532,1848
3.83,161,1638,141
3.53,168,326,49
2.87,320,3547,292
4.22,384,47,2
4.07,895,3051,200
4.07,798,81647,1894
4.28,355,8815,414
3.73,160,174,29
3.63,191,788,7
4.18,208,1123,147
4.1,176,42784,1820
3.77,32,13348,500
4.3,233,1721,129
3.68,67,22254,1005
4.14,240,14603,628
3.45,56,487,62
4.07,209,16374,933
4,146,309497,4481
4.08,224,44981,1571
3.9,208,7833,598
4.05,96,78233,2308
3.81,32,16265,665
4.06,224,5245,291
4.33,27,9,1
4.13,229,140443,6245
4.22,40,94,11
3.54,97,64,8
3.88,562,492,12
4.01,311,7,0
4.27,353,26167,1972
4.07,329,10211,675
4.25,343,30787,2295
3.87,273,17500,1093
4.3,1088,53717,5996
3.41,301,32,4
3.84,228,292,33
4.06,392,21,2
4.11,512,5004,327
4.02,529,6763,934
3.37,368,1697,251
3.98,336,294,20
3.72,480,33,5
4.06,426,20093,1663
3.74,288,180,5
4.08,480,11213,325
4,368,4071,290
4.04,320,433568,12335
4.15,344,121709,2835
3.67,234,11746,376
3.69,219,11854,434
4.3,1016,2917,166
4.19,336,106282,2036
3.42,208,34293,2329
3.87,298,16,1
3.5,288,7,0
3.89,351,379336,13316
3.58,263,7865,529
3.63,245,29552,1458
3.44,149,7557,472
3.42,128,10331,804
3.57,279,7,1
3.73,406,2148,71
4.24,522,33,5
3.28,304,4,0
4.09,192,5485,507
4.09,210,651567,19368
4.09,209,3,1
3.86,252,85,2
3.7,228,22,2
4.23,272,21,2
3.75,32,4,0
4.14,9,60,11
4.14,285,65,8
3.69,382,4018,155
3.73,826,28,1
4.16,240,21,1
3.94,242,1418,182
3.94,224,277087,4801
3.94,0,115,30
3.94,248,11,2
4.05,447,4064,186
3.99,474,519245,10321
3.99,294,1323,57
3.9,368,27,6
3.67,312,1217,66
3.12,368,66723,5762
3.96,253,560,69
4.17,240,2141,222
4.29,125,721,74
3.85,320,970,165
3.7,247,440,65
3.98,368,142,15
3.71,352,166,28
3.86,512,23,2
4.01,352,8,2
3.86,192,36,3
3.94,162,2151,95
3.94,3,59,6
3.94,102,112,6
3.94,66,568,46
3.94,99,14,3
3.98,99,29,2
4.08,224,8906,154
4.25,865,595,31
4.1,203,8964,189
4.07,256,1023,72
3.98,227,32047,1446
4,210,29045,1080
4.07,10,127,24
3.96,217,39652,1965
4.02,198,459,25
3.71,1182,6917,479
3.71,1200,49,7
3.71,319,148,26
3.71,1090,307,51
4.06,81,462,35
3.76,238,46,6
4.06,227,365,35
4.07,233,21433,870
3.96,238,11,3
3.98,240,2,2
4.07,213,19765,943
3.98,225,1337,108
3.77,235,200338,9159
3.76,368,12094,924
3.9,397,8,1
4.08,610,178515,3833
3.33,222,1098,60
3.82,718,296,7
4,240,11,4
3.97,396,13551,1224
4.08,244,243785,7566
4.08,210,1823,138
4.08,216,46,5
3.41,126,280,23
3.76,170,3701,105
4.11,293,5038,408
4.18,282,254,17
4.33,558,1485,31
4.29,568,2055,73
4.35,558,1382,31
3.82,326,5052,299
4.1,1344,8,1
4.04,464,2003,119
4,400,2063,125
3.59,362,669,62
4.08,879,40,5
3.62,410,782,104
4.32,1054,232,27
4.35,160,196,13
4.24,1276,619412,13536
4.24,620,186,25
4.24,1462,9842,573
4.32,1072,972,147
4.2,434,872,61
4.2,560,1968,177
3.89,590,108,4
3.82,240,65,10
3.76,128,28,0
4.2,671,450705,9501
4.2,690,31,4
3.76,272,32,2
3.75,213,6,0
4.07,412,348,39
3.8,234,18849,2017
3.8,246,9710,554
3.99,256,14702,383
3.95,546,288,24
3.89,448,1131,69
4.09,848,11012,989
4.08,800,15772,589
3.75,291,1010,166
3.91,243,92413,3671
4.04,302,1273,171
4.27,100,7358,283
4.22,219,117,11
4.02,469,246,34
4.04,252,97,10
4.05,546,591393,19312
4.05,616,1325,184
3.75,592,10211,802
4.16,448,1131,131
3.99,251,4599,201
4.22,603,4075,99
3.75,40,19,4
3.73,225,289,8
3.89,585,36,1
4.67,496,14,2
3.33,307,3,0
4.57,191,35,2
4.12,221,65,7
3.67,480,71,4
3.72,390,33,0
3.91,368,237,24
4.23,111,6208,633
3.91,386,155132,4482
4.06,304,8606,281
3.99,272,4092,141
3.77,323,39,2
3.93,240,3375,70
4.13,80,7585,28
4.07,169,538,63
4.16,465,93,4
3.7,398,6167,96
4,244,1320,50
3.83,367,10413,191
4.09,176,2245,95
4.46,192,7624,32
3.75,211,13,0
4.49,56,139,15
3.85,337,114923,3787
3.91,388,980,84
4.06,238,148,10
4.06,234,104,14
4.13,358,7398,963
4.13,356,100,20
4,128,15,4
4.38,452,524,78
4.28,304,122,11
3.97,144,23932,825
3,195,4,1
3,192,2,0
3.55,285,0,0
4.15,636,25,2
3.75,248,96,3
4.27,907,3,0
3.56,258,61,10
3.92,292,157,18
4.09,359,21529,1559
3.99,322,15111,1169
4.25,623,1294,58
3.44,289,60951,2395
3.44,201,588,48
3.44,289,478,62
3.92,416,59245,1480
3.97,943,291,13
4.26,288,752358,44620
4.26,352,182,40
4.26,288,517,84
3.58,250,385,36
4,160,87,7
3.63,563,38,12
3.63,793,3388,268
3.79,8,1,0
3.92,290,36449,1575
4.16,289,128191,4174
3.68,634,80,6
3.68,728,4,0
4.06,448,8026,229
3.84,356,72818,1629
4.2,496,9733,943
3.84,358,685,58
4.17,367,14494,465
3.6,112,5,1
4.18,304,24698,1943
3.97,228,9555,591
3.98,257,7872,451
3.88,225,16146,1118
3.85,142,4087,269
3.92,223,9920,439
3.55,320,36,8
3.88,254,2,1
4.2,176,1229,55
3.74,270,6878,943
4.09,380,12,1
4.09,380,31,1
4.35,64,763,22
4.34,108,2510,72
4.17,208,494,22
4.09,69,1396,32
3.76,155,1871,188
3.75,366,43536,1464
3.75,416,381,52
3.79,199,94,2
4.2,432,11465,282
4.13,232,3004,253
4.32,438,4799,272
3.92,397,304,31
4.33,306,1987,58
3.81,126,3235,134
3.99,384,62,8
3.61,329,102308,3352
3.61,520,347,37
3.61,368,26,8
3.61,256,417,47
3.22,240,987,70
3.95,144,209,35
4.11,0,75,2
4.06,448,1510,201
4.06,416,362,49
4.06,422,954,112
3.6,356,102707,6444
3.89,335,795,63
3.89,457,2919,363
3.89,307,1884,171
3.89,12,771,232
3.96,40,32,4
3.6,343,313,57
3.79,368,206,27
3.86,118,4246,309
3.91,122,2102616,29469
3.77,28,31,4
4.35,750,10728,168
3.67,182,1861140,24622
3.67,288,1491,132
4.11,260,21,1
4.11,752,84,9
3.72,256,254,33
3.98,186,5733,613
3.49,431,57257,2454
4.06,688,991,30
3.7,416,15655,606
3.99,720,943,27
3.95,400,6812,493
3.7,431,65778,1348
3.63,399,40901,690
3.84,489,161774,3258
3.89,327,192637,2571
3.58,442,140223,1468
3.66,304,27412,1054
4.16,0,263,7
4.01,480,452245,3617
3.36,266,20825,549
3.48,204,4717,92
3.85,300,20008,865
3.63,182,17,1
4.13,416,553,60
3.99,384,332,20
4.11,376,50,2
3.54,736,219,18
4.22,76,3562,317
3.82,418,528,52
3.94,551,120,6
4,698,39,2
4.25,240,14709,58
3.55,479,10,5
3.9,82,74859,1523
3.92,336,255,9
3.77,80,144,21
3.77,80,3015,288
